Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Item,Kind,Hidden
MOST 系统逻辑,将 Panel(显示屏)装于Cover(上盖),,,,,,,,,→,"右手翻转,双手抓握 Panel(显示屏),(60cm)对准组到Cover(上盖)",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,按图示1.0-2.0锁附1颗螺丝固定转轴支架,,,,,,,,,→,"(伸手60cm)右手抓握电动起子,[拉(60cm)到螺丝供料器,接触螺丝滑出,拉到转轴支架并对准螺丝孔,接触螺丝锁附固定](*1)",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,卡合下侧panel(显示屏)与bezel(显示屏边框)左右角区域,,,,,,,,,→,"(伸手60cm)右手从百宝箱抓握bezel(显示屏边框),[(40cm)左手抓握bezel(显示屏边框)的左下角,(40cm)右手重新抓握bezel(显示屏边框)的左下角,对准组到Cover(上盖)并卡合](*2)",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,按图示顺序卡合Bezel(显示屏边框)上侧左右角区域,,,,,,,,,→,"[(伸手60cm)右手从泡棉抓握bezel(显示屏边框)的右上角,对准组到Cover(上盖)并卡合](*2)",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,按图示卡合Bezel下侧,,,,,,,,,→,"(伸手60cm)双手从泡棉抓握bezel(显示屏边框)的下侧,[卡合到Cover(上盖)](*4)",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,将LCD放于绑定治具内，刷工单，双手按压启动按钮，自动卡合&压合机台,,,,,,,,,,"(伸手60cm)双手从泡棉抓握LCD,(60cm)对准放到LCD&Bezel  压合治具",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,,,,,,,,,,,"(伸手60cm)右手从百宝箱抓握工单撕除, (60cm)到LCD&Bezel  压合治具的刷枪扫描, (60cm)轻按贴附到百宝箱",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,,,,,,,,,,,"(伸手60cm)双手按压LCD&Bezel  压合治具的启动按钮,压合(10S)LCD",MOST 系统逻辑,Sheet,FALSE
MOST 系统逻辑,将压合完成后的LCD放回泡棉,,,,,,,,,,"(伸手60cm)双手抓握LCD, (60cm)放到泡棉",MOST 系统逻辑,Sheet,FALSE
員工技能匹配表 (2),M,目標物,一般技能,"CTQ技能
CTQ動作",,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),按动按钮,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),理,排線,插理排线,理線,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),穿,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),滑出螺丝,,锁螺丝,锁螺丝,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),推,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),拉,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),贴附,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),去除,,一般作业,,,优先级,一般技能,,,,CTQ技能,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),撕除,,一般作业,,,1,插理排线,待新增,,,鎖螺絲,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),折,排線,插理排线,理線,,2,锁螺丝,MFG001,,,理線,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),擦拭,,危險化學品操作,,,3,刷槍,MFG002,,,插線,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),旋转,,-,,,4,带電设备操作,MFG017,,,插金手指,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),旋转,,-,,,5,一般作业,MFG015,,,卡合,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),撕开,,一般作业,,,6,目视,MFG013,,,裝配,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),手度,,一般作业,,,7,危險化學品操作,MFG012,,,壓合&熱熔,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),脚步,,,,,8,无铅操作,MFG000,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),X,,,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并压合机台,,带電设备操作,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并卡合&压合机台,,带電设备操作,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并热熔机台,,带電设备操作,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并点胶,,带電设备操作,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并锁附固定上个序列模型目标物(锁附顺序如图所示),,锁螺丝,锁螺丝,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并镭雕,,带電设备操作,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),刷PPID,,刷槍,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),刷工单二维码,,刷槍,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),刷条形码,,刷槍,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),P,,,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),丢,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),保持住,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),放,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),放,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),放,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),组,,一般作业,裝配,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),组,,一般作业,裝配,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),复选,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),对准,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),插入,排線,插理排线,插線,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),插入,金手指,,插金手指,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),較難處理 ,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),卡合,,一般作业,卡合,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),施加壓力,,一般作业,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),I,,,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并检查,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并确认,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并对准,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并对齐,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并检查,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并确认,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并对准,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
員工技能匹配表 (2),并对齐,,目视,,,,,,,,,員工技能匹配表 (2),Sheet,FALSE
问题点,No.,Item.,Picture,Date,Status,,,,,,,问题点,Sheet,FALSE
问题点,1,登入接口可以居中，并且Follow MES，记录用户账号,,45391,,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,2,距离标准化，未来可透过可视化图片点选直接带出距离,,45391,优化---未来,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,3,TMU的计算序列模型希望可呈现，以便Check是否漏掉or对比,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,4,"数据库搜寻模式：
1.下拉式选单并搭配ABC拼音顺序排列
2.增加关键词模糊搜寻",,45391,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,5,ABG/ABP & ABG/MXI 颜色区隔开来,,45391,,,,,,,,问题点,Sheet,FALSE
问题点,6,资料暂存目前还未体现 (Level system返回MOST system需有数据),,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,7,愿望：可从语句数据库搜寻标准语句，并让使用者可自行调整,,45391,优化,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,8,删除按钮点击一下就删除了，能否弹出确认框确认删除。防止误删，误删后能否找回,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,9,bug:  假设我需要新增一个动作，只需要在上一个基础上修改的时候，(B）和返回（A)下面不需要动作了，然后去点击“请选择”然后点击save changes没有反应,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,10,"第1、2、3句话组成一段话，选择V之后。第4句就没有了，需要点击编辑第四句话才出现。希望选择几个组成一段话，剩下还可以打V选择组成一段话新增到下面
新增一栏：生成MI，使工程师可以分析多个动作，一次性点选",,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,11,增加动作步骤的序号1、2、3、4，便于显示动作数量,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,12,取消编辑选项，希望可以直接按，就可清空所有动作,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,13,BUG：调换顺序的按钮没有作用,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,14,"新增命名方式：Follow MI 命名方式分页
若是自动化的设备，希望呈现自动化设备List",,45391,,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,15,BUG：哪里、到哪里，摆反了 0.0,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,16,BUG：控制移动的I，少了加层级,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,17,"语句通顺，因MI会有I在M前面的情况，希望可以一个打勾，调换下语句顺序
Before： A+B+从哪里+目标物+组件+M+到哪里+I+哪里+返回(A)
After 新增这个一键变换成这个顺序的语句:A+B+从哪里+目标物+组件+I++哪里+M+到哪里+返回(A)",,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,18,"若没有选择""手部""，生成MI则默认显示""然后""的转折语句",,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,19,新增的维护界面PROPOSAL,,45391,OK,试用中,,,,,,问题点,Sheet,FALSE
问题点,20,若是用A机种的序列模型，修改成B机种的，是否可以~?,,45391,OK,,,,,,,问题点,Sheet,FALSE
问题点,21,新增动作CTQ选项勾选,,45400,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,22,将动作进行分类：有价值/无价值----统计时间,,45400,,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,23,控制移动逻辑更新----X---锁附固定，时间固定为0.216秒 (以L6螺丝的为标准),,45400,OK,,,,,,,问题点,Sheet,FALSE
问题点,24,序列模型link技能--IE提供员工技能匹配表,,45400,优化,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,25,一般动作类型：P，当选错后，想让他变成空白值，无法直接恢复,,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,27,"新增 ""组件"" 数据库",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,29,MI 标准文件名称--- HDL50_铝版_集中捡料_自动_ASSY_16_1.0,,45407,,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,32,全部使用简体字,,45407,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,33,删除下面的MI，不删除中间的，须独立删除，互不影响,,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,34,"中间的动作，点选新增MI以后，则自动跳到下面，不保留；
若下面点选修改编辑，则在返回到中间的部份",,45407,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,35,若完成以后，新增一个按钮，全返回至中间,,45407,优化,,,,,,,问题点,Sheet,FALSE
问题点,36,"点错一般OR控制 动作，希望：
ABG内容固定，可自由切换一般及控制序列，节省点选时间",,45407,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,37,目标物/哪里/去哪里/组件，尽量呈现所有内容，可以直接点选，减少点选次数,,45407,优化,优化项目，可以在下一阶段规划,,,,,,问题点,Sheet,FALSE
问题点,38,"控制移动：
没有选择 ""使用手""，但有选择 ""I""，则不需要 ""然后""的字样",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,39,"一般移动的G，新增 ""轻拍"" & ""抓取""",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,40,"一般移动的第二个A，若有选择手度，则需新增 ""翻转"" 字样+ ""目标物""",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,41,一般移动的P，程序逻辑错误，为可以复选并迭加层级，若只选择上面的则只SHOW上面的字样，若选择下面的，需迭加TMU，并且依照MOST系统逻辑的方式呈现字样,,45407,OK,第一目标~~~~~,,,,,,问题点,Sheet,FALSE
问题点,42,一般移动&控制移动，最后的A，没有按照设定的逻辑变动TMU,,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,43,"控制移动的G，新增 ""轻拍""＆　＂抓取＂",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,44,"控制移动的Ｍ，新增 ""按动按钮""、＂折＂、＂擦拭＂，及更改　＂滑出螺丝＂",,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,45,控制移动的Ｘ，更新语法逻辑,,45407,OK,,,,,,,问题点,Sheet,FALSE
问题点,46,类别增加筛选功能，并增加序列号,,45428,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,47,"MOST选项设定----可以让工程师自己创立类别卷标
EXCEL 一键汇入所有选项",,45429,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,48,"新增 ""编辑MI"" & ""新增MI"" 的选项",,45429,OK,,,,,,,问题点,Sheet,FALSE
问题点,49,生成MI 后，想同时修改第一句和第二句就没办法做到，只能修改当句的MI。,,45435,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,50,目标物选择了之后，没有办法取消不选择,,45435,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,51,新增MI后，如果忘记点上传机种MI或者电脑死机或误刷新页面，做的所有资料全部没有历史记录，需要重新做,,45435,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,52,"控制动作""M"" 增加 ""撕开""",,45435,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,53,上传后的MI不能同时多个或者全部选择后进行编辑,,45435,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,54,"当不勾选G且有目标物时产生""将""字样，变成""然后将喇叭放到百宝箱固定位置""",,45435,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,55,若已经编辑了10句，但突然发现下面的某一句合成以后有问题，这时候点选编辑，则上面的其他语句全部被覆盖，需全部重新处理,,45435,Open,不改会操作困难，希望现阶段可以修正,,,,,,问题点,Sheet,FALSE
问题点,56,"语句通顺问题：
----------> M+目标物+组件
Before： A+B+从哪里+G+目标物+组件+M+到哪里+X+I+哪里+返回(A)
After： 打勾 I 的时---- A+B+从哪里+G+目标物+组件+I+哪里+M+到哪里+返回(A)
After： 打勾 M 的时---- A+B+从哪里+G+M+目标物+组件+到哪里+X+I+哪里+返回(A)
After： 打勾 I & M 的时---- A+B+从哪里+G+I+哪里+M+目标物+组件+到哪里+X+返回(A)",增加可倒装的勾勾,45435,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,57,右手/左手/双手 隐藏,,45435,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,58,"没有选择G，则增加 ""将""
有选择G，但把G隐藏，也需要增加 ""将""",,45449,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,59,"有G+目标物+手部 
G+目标物+并翻转+目标物

没有G+目标物+手部
翻转+目标物",,45449,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,60,多种状态根据工单则1的情况，调整Level system & line balance,,45449,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,61,"一般移动
P：对准 需显示字样

当对准打勾则
对准+ ""可选择的哪里""+ (丢/放/组/插入/卡合)",,45455,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,62,按动按钮----3TMU固定,,45455,OK,不改MI做不出来,,,,,,问题点,Sheet,FALSE
问题点,63,控制移动---X时间隐藏,,45455,OK,,,,,,,问题点,Sheet,FALSE
问题点,64,"叮叮貓MI多種類型line balance 需新增一條功能--- 增加此語句 ""无此物件就没有这个动作""",,45478,Open,,,,,,,问题点,Sheet,FALSE
问题点,65,"控制移動 需在 ""M"" 增加手度/腳部相關的標籤",,45478,Open,,,,,,,问题点,Sheet,FALSE
问题点,66,line balance公式有問題,,45478,Open,,,,,,,问题点,Sheet,FALSE
問題點Review,4,"数据库搜寻模式：
1.下拉式选单并搭配ABC拼音顺序排列
2.增加关键词模糊搜寻",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,14,"新增命名方式：Follow MI 命名方式分页
若是自动化的设备，希望呈现自动化设备List",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,34,"中间的动作，点选新增MI以后，则自动跳到下面，不保留；
若下面点选修改编辑，则在返回到中间的部份",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,36,"点错一般OR控制 动作，希望：
ABG内容固定，可自由切换一般及控制序列，节省点选时间",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,46,类别增加筛选功能，并增加序列号,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,47,"MOST选项设定----可以让工程师自己创立类别卷标+note
EXCEL 一键汇入所有选项+匯出的功能",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,49,生成MI 后，想同时修改第一句和第二句就没办法做到，只能修改当句的MI。,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,50,目标物选择了之后，没有办法取消不选择,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,51,新增MI后，如果忘记点上传机种MI或者电脑死机或误刷新页面，做的所有资料全部没有历史记录，需要重新做,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,53,上传后的MI不能同时多个或者全部选择后进行编辑,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,55,若已经编辑了10句，但突然发现下面的某一句合成以后有问题，这时候点选编辑，则上面的其他语句全部被覆盖，需全部重新处理,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,64,"叮叮貓MI多種類型line balance 需新增一條功能--- 增加此語句 ""无此物件就没有这个动作""",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,65,"控制移動 需在 ""M"" 增加手度相關的標籤，選擇手度則須""翻轉"" 字樣",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,66,Line Balance 計算公式有問題,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,67,"同樣的語句若組合在一起，自動合併成一個語句
例如
1.0打螺絲
2.0打螺絲
3.0打螺絲

顯示在mi則為 1.0打螺絲[*3]",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,68,控制移動：M 滑出螺絲  固定3 TMU,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,69,X:增加打印,V,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,70,增加SIMO選項，顯示MI，但不記錄時間,V,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,71,顯示選項，增加CT,V,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,72,頁面需增加倒敘選項,V,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,預知問題----給開發部門,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,73,線類別綁定-與RMS設定一致,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,74,需要整理出 離子風扇與目標物的匹配---MI生成時自動帶出,,,,,,,一般移動,方向/移動距離-不受到任何限制,,問題點Review,Sheet,FALSE
問題點Review,75,"考慮控制移動是否要增加 插入/組 的動作---IE
EX: 取PANEL，將EDP排線插入PANEL的接口 (控制動作:將某物品移動至其他物品表面上或與其他物品連結情況下移動。)",,,,,,,控制移動,方向和移動距離，其中有一個受到限制則為控制移動,,問題點Review,Sheet,FALSE
問題點Review,76,"針對目標物/元件給予定義NOTE---IE
EX: 和胶面接触的叫离型纸，非胶面的接触叫保护膜",,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,77,"序列模型link技能--IE提供员工技能匹配表
針對CTQ需另做勾選處理",,,,,,,一般,人的主動性---自主性/物理性/心理性 (無任何限制),,問題點Review,Sheet,FALSE
問題點Review,78,增加直接輸入並移動，不拖動,,,,,,,,生理-手掌大小/視覺/注意力,,問題點Review,Sheet,FALSE
問題點Review,79,"1. Level system 希望可以跳號填寫
2.  Level system 前面加一欄行號，方便操作
3.  most system 語句更動時，level system 不要清空",V,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,非人工化---一定是控制,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,自動化是盲點----無法消除的浪費,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,,,問題點Review,Sheet,FALSE
問題點Review,,,,,,,,,,會影響良率--- 可以將他設為控制,,問題點Review,Sheet,FALSE
針對Phase1 問題點,46,类别增加筛选功能，并增加序列号,,元件/去哪兒/哪兒 無法用類別區分 & +註釋,9月13日,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,34,中间的动作，点选新增MI以后，则自动跳到下面，不保留；,,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,若下面点选修改编辑，则在返回到中间的部份,,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,71,顯示選項，增加CT,,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,72,頁面需增加倒敘選項,,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,74,Level system 前面加一欄行號，方便操作,,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,75,Level system 新增存檔功能,匯入匯出檔案功能,OK,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,47,"MOST选项设定----可以让工程师自己创立类别卷标(共三個欄位 ""分類"" ""物件"" ""註解"")",,,9月27日,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,EXCEL 一键汇入所有选项,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,一鍵匯出Excel 功能,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,67,同樣的語句若組合在一起，自動合併成一個語句,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,例如,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,1.0打螺絲,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,2.0打螺絲,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,3.0打螺絲,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
針對Phase1 問題點,,,,,,,,,,,,針對Phase1 問題點,Sheet,FALSE
